sku_id,category,brand,customer_segment,hour_of_day,day_of_week,is_weekend,is_festival,inventory_level,inventory_days_cover,competitor_price,click_through_rate,conversion_rate,units_sold_last_5m,units_sold_last_1h,base_cost,current_price,optimal_price
SKU-2441,electronics,brand_b,standard,7,2,0,0,133,20.08,2453.51,0.0185,0.0473,4,21,1480.89,2544.02,2602.61
SKU-2442,electronics,brand_b,standard,12,3,0,0,18,9.54,3216.77,0.1213,0.0082,5,15,2049.84,3191.09,3813.84
SKU-2443,electronics,brand_d,standard,15,1,0,0,48,23.74,1796.71,0.1272,0.075,3,15,1162.88,1858.05,2257.43
SKU-2444,electronics,brand_d,budget,1,3,0,0,80,8.27,2495.98,0.0562,0.0097,4,15,1594.55,2483.6,2474.29
SKU-2445,home,brand_c,standard,6,4,0,0,128,25.07,337.32,0.1405,0.0286,5,19,257.61,330.11,345.15
SKU-2446,grocery,brand_b,budget,7,2,0,1,129,16.94,1414.46,0.1038,0.0203,7,27,1231.66,1496.88,1575.34
SKU-2447,home,brand_c,budget,14,3,0,0,40,7.04,1978.41,0.0546,0.0114,3,18,1788.39,1930.12,2293.14
SKU-2448,home,brand_c,standard,6,4,0,0,162,7.04,1501.8,0.1357,0.0511,6,14,1153.88,1531.84,1575.88
SKU-2449,electronics,brand_d,standard,16,2,0,0,42,14.5,2908.23,0.1258,0.0664,4,16,1965.37,3073.08,3751.2
SKU-2450,grocery,brand_a,standard,17,2,0,0,159,12.18,842.26,0.0962,0.0192,5,13,689.31,863.33,849.84
SKU-2451,home,brand_a,standard,0,1,0,0,178,8.83,2219.1,0.1187,0.0179,4,14,1687.23,2329.78,2086.25
SKU-2452,grocery,brand_b,standard,15,4,0,0,7,5.11,492.21,0.0447,0.0713,3,16,403.0,480.43,624.56
SKU-2453,grocery,brand_b,loyal,8,4,0,0,86,1.15,727.82,0.0364,0.0221,4,26,535.5,776.43,799.34
SKU-2454,fashion,brand_c,standard,7,3,0,0,66,12.0,251.26,0.1074,0.036,4,10,183.6,253.91,277.82
SKU-2455,electronics,brand_c,standard,1,6,1,1,148,7.67,3602.56,0.0177,0.0582,4,30,2165.48,3796.24,4453.52
SKU-2456,electronics,brand_d,standard,11,1,0,1,103,4.01,2914.53,0.0718,0.0135,4,27,1892.37,2933.92,3584.89
SKU-2457,fashion,brand_d,loyal,18,4,0,0,33,8.17,864.83,0.143,0.0242,3,14,591.12,871.25,999.86
SKU-2458,grocery,brand_a,premium,3,1,0,0,81,15.83,954.46,0.0347,0.0497,0,25,722.05,985.39,1165.55
SKU-2459,fashion,brand_d,budget,1,2,0,0,100,17.95,1814.92,0.0506,0.0746,7,18,1315.09,1946.18,2052.88
SKU-2460,beauty,brand_d,budget,3,1,0,0,142,11.65,2550.21,0.0435,0.0691,4,17,1762.32,2457.58,2848.0
SKU-2461,home,brand_b,standard,20,0,0,0,106,24.03,2027.69,0.0928,0.0245,3,17,1756.57,2163.31,2611.65
SKU-2462,electronics,brand_a,premium,4,3,0,0,160,1.24,1048.98,0.0396,0.027,9,25,581.85,1126.99,1115.14
SKU-2463,fashion,brand_d,budget,20,5,1,1,129,11.21,2370.1,0.0687,0.0573,5,35,1835.1,2334.4,3034.72
SKU-2464,beauty,brand_a,standard,4,6,1,0,29,23.69,216.0,0.121,0.0231,13,20,157.12,216.59,274.82
SKU-2465,beauty,brand_a,standard,12,3,0,0,141,19.53,1273.46,0.1194,0.0683,2,11,857.78,1291.03,1422.79
SKU-2466,fashion,brand_b,standard,10,5,1,0,145,16.28,1903.75,0.0572,0.0576,6,15,1310.08,1876.31,2001.2
SKU-2467,electronics,brand_a,premium,22,0,0,0,52,4.26,3243.25,0.0494,0.0244,2,17,1738.08,3173.64,3651.3
SKU-2468,beauty,brand_b,standard,6,0,0,0,13,24.1,2337.55,0.1085,0.0479,6,21,1656.74,2497.71,3158.03
SKU-2469,electronics,brand_a,standard,8,5,1,1,115,5.36,614.29,0.0509,0.0581,5,33,413.97,611.14,794.48
SKU-2470,grocery,brand_a,premium,10,3,0,0,150,27.13,1494.45,0.1436,0.0162,2,21,1042.47,1485.57,1494.2
SKU-2471,electronics,brand_d,loyal,7,1,0,0,126,25.04,3226.85,0.0282,0.0511,5,21,1856.95,3328.0,3431.88
SKU-2472,electronics,brand_b,standard,4,3,0,0,127,6.95,2671.67,0.1165,0.0218,2,20,1781.84,2870.59,2837.94
SKU-2473,home,brand_c,standard,2,2,0,0,125,4.62,744.6,0.057,0.0624,2,15,576.28,746.22,822.87
SKU-2474,home,brand_d,premium,14,1,0,0,136,11.89,431.12,0.1251,0.0549,2,12,285.6,430.86,459.55
SKU-2475,home,brand_b,premium,17,4,0,0,43,27.87,273.86,0.0745,0.05,7,19,182.51,280.04,307.68
SKU-2476,fashion,brand_b,standard,4,4,0,0,132,7.48,1125.56,0.0601,0.0128,4,11,805.24,1178.64,1095.28
SKU-2477,grocery,brand_c,standard,10,1,0,0,143,21.58,680.32,0.0298,0.0268,5,11,624.58,718.14,776.2
SKU-2478,home,brand_c,budget,16,6,1,0,105,15.63,1058.93,0.0175,0.0645,4,18,871.1,1018.83,1296.37
SKU-2479,home,brand_a,premium,23,2,0,0,121,8.55,574.9,0.0922,0.0407,3,19,367.59,552.73,605.48
SKU-2480,fashion,brand_d,standard,3,4,0,1,86,23.7,1381.35,0.139,0.0531,14,32,998.24,1364.04,1773.25
SKU-2481,electronics,brand_a,budget,20,4,0,0,12,16.58,270.56,0.076,0.0641,3,20,190.55,263.48,342.52
SKU-2482,home,brand_c,standard,9,3,0,0,15,23.45,197.89,0.0977,0.0685,6,19,150.23,209.56,257.51
SKU-2483,electronics,brand_a,loyal,12,2,0,0,106,1.84,2110.21,0.1137,0.0454,5,23,1261.61,2212.69,2545.34
SKU-2484,home,brand_a,budget,1,6,1,1,82,12.5,2352.6,0.0194,0.0708,7,22,1849.38,2468.81,3080.77
SKU-2485,electronics,brand_a,standard,10,0,0,0,10,5.78,565.6,0.1203,0.0788,3,14,339.36,594.2,704.77
SKU-2486,grocery,brand_c,loyal,6,2,0,1,119,3.46,878.0,0.1207,0.0429,5,22,702.29,894.55,1121.86
SKU-2487,home,brand_b,loyal,5,0,0,0,12,24.5,1692.37,0.1042,0.0778,4,21,1301.38,1647.24,2141.41
SKU-2488,grocery,brand_c,standard,20,4,0,0,20,1.64,2318.86,0.0662,0.0442,4,12,1890.63,2357.21,2625.97
SKU-2489,home,brand_b,budget,3,3,0,0,24,17.1,1089.94,0.1363,0.0621,9,14,936.21,1080.7,1341.39
SKU-2490,electronics,brand_a,standard,5,3,0,0,32,19.95,3002.39,0.1108,0.0186,8,16,1917.6,2890.68,3353.95
SKU-2491,grocery,brand_d,standard,5,6,1,0,129,13.78,434.14,0.0841,0.0227,5,21,348.1,448.7,450.23
SKU-2492,beauty,brand_d,standard,18,5,1,0,6,21.95,2082.01,0.1141,0.0777,7,15,1458.85,2011.82,2615.37
SKU-2493,beauty,brand_d,standard,13,3,0,0,80,17.84,1904.18,0.1226,0.0597,4,17,1230.27,1925.68,2161.25
SKU-2494,fashion,brand_a,premium,10,5,1,0,10,17.26,2272.66,0.0309,0.0268,5,26,1566.92,2359.69,3067.6
SKU-2495,home,brand_d,standard,3,6,1,0,121,8.57,532.71,0.1401,0.0315,7,20,427.39,542.83,574.47
SKU-2496,grocery,brand_c,loyal,9,4,0,0,96,7.21,2128.11,0.0125,0.0319,2,23,1631.94,2207.34,2404.2
SKU-2497,home,brand_a,premium,21,6,1,0,178,26.13,257.38,0.0956,0.0345,8,15,190.72,275.47,313.57
SKU-2498,fashion,brand_a,standard,11,3,0,0,39,9.14,1394.67,0.0338,0.064,3,24,987.29,1401.77,1614.07
SKU-2499,beauty,brand_c,budget,23,6,1,0,168,20.21,1205.18,0.1004,0.0721,2,22,880.3,1235.83,1514.24
SKU-2500,beauty,brand_c,premium,1,2,0,0,112,27.13,2242.59,0.0719,0.0236,5,17,1279.7,2179.55,2448.48
SKU-2501,grocery,brand_a,premium,6,3,0,0,145,26.24,1902.26,0.1204,0.0564,3,17,1499.17,1921.0,2312.24
SKU-2502,fashion,brand_b,standard,3,5,1,0,121,25.46,1947.13,0.0114,0.0529,5,21,1532.36,2040.57,2439.92
SKU-2503,fashion,brand_a,budget,15,3,0,0,57,25.27,1372.19,0.1458,0.0488,5,15,1092.61,1391.56,1630.63
SKU-2504,grocery,brand_d,premium,2,2,0,0,140,5.19,1986.0,0.0126,0.012,4,12,1491.4,2081.5,2011.43
SKU-2505,home,brand_c,budget,9,4,0,0,140,11.4,1649.51,0.1185,0.052,7,16,1345.17,1754.16,1766.03
SKU-2506,beauty,brand_b,premium,0,0,0,0,137,27.71,1964.89,0.1384,0.0575,3,22,1101.88,2045.24,2198.01
SKU-2507,fashion,brand_b,budget,12,0,0,0,69,6.45,1216.4,0.1034,0.053,5,10,906.44,1174.09,1334.93
SKU-2508,electronics,brand_d,standard,4,3,0,0,134,8.59,3151.63,0.0174,0.0455,6,16,2173.77,3150.05,3661.89
SKU-2509,beauty,brand_c,standard,18,0,0,0,36,24.92,1215.99,0.0925,0.0479,4,21,781.03,1256.02,1400.96
SKU-2510,electronics,brand_b,standard,11,0,0,0,174,5.54,2741.71,0.1342,0.0732,4,16,1650.51,2866.56,2941.92
SKU-2511,electronics,brand_d,premium,14,6,1,0,132,3.8,3022.0,0.085,0.0262,3,15,1732.53,3182.91,3289.35
SKU-2512,home,brand_c,standard,4,2,0,0,99,3.2,906.6,0.0376,0.0231,2,13,739.21,918.72,1042.39
SKU-2513,beauty,brand_a,budget,15,3,0,0,150,8.34,2902.01,0.1132,0.0522,4,23,2164.73,2963.65,3363.99
SKU-2514,grocery,brand_c,budget,0,2,0,0,107,27.58,961.38,0.1292,0.0384,6,25,847.51,923.76,1145.31
SKU-2515,fashion,brand_d,budget,3,5,1,0,135,19.3,769.79,0.1103,0.0459,4,17,583.1,757.09,832.49
SKU-2516,electronics,brand_d,standard,19,2,0,0,173,3.23,3252.22,0.0795,0.0615,1,17,2174.22,3176.75,3959.18
SKU-2517,grocery,brand_a,budget,5,0,0,1,70,14.09,1740.38,0.1365,0.0616,6,27,1443.75,1826.38,2205.09
SKU-2518,electronics,brand_d,standard,17,5,1,0,23,4.0,2542.18,0.0693,0.0331,5,27,1659.82,2740.48,3151.5
SKU-2519,electronics,brand_d,premium,20,1,0,0,127,7.85,3332.07,0.0606,0.0534,3,13,1980.84,3229.45,4156.49
SKU-2520,fashion,brand_a,loyal,3,2,0,0,119,5.17,1191.91,0.0889,0.0602,3,20,783.51,1196.01,1358.19
SKU-2521,home,brand_c,budget,23,0,0,0,30,20.95,2007.89,0.1254,0.021,4,25,1668.93,2122.1,2353.33
SKU-2522,grocery,brand_d,loyal,19,6,1,1,131,4.88,899.53,0.0972,0.0676,8,31,698.17,870.9,1132.17
SKU-2523,beauty,brand_a,loyal,13,5,1,0,120,12.72,745.81,0.0318,0.0345,7,25,485.07,738.74,924.67
SKU-2524,beauty,brand_d,standard,7,0,0,0,174,17.28,224.08,0.0437,0.0728,2,19,163.92,220.74,283.1
SKU-2525,electronics,brand_b,premium,4,1,0,0,30,16.98,1353.54,0.1412,0.0558,6,25,766.71,1395.55,1671.26
SKU-2526,fashion,brand_b,standard,5,6,1,0,64,16.26,3085.93,0.0526,0.0331,5,21,2199.61,3211.07,3596.44
SKU-2527,home,brand_b,budget,12,5,1,0,14,4.3,1893.14,0.1297,0.065,4,22,1522.2,1974.99,2486.86
SKU-2528,electronics,brand_c,loyal,3,2,0,0,82,15.55,3444.33,0.0272,0.0711,4,20,1946.11,3381.07,4033.55
SKU-2529,fashion,brand_d,loyal,11,5,1,0,9,1.56,550.05,0.0353,0.0729,4,18,409.24,549.34,714.14
SKU-2530,fashion,brand_d,standard,12,2,0,0,117,4.52,874.28,0.1118,0.0747,3,21,634.17,889.17,1095.67
SKU-2531,electronics,brand_a,budget,15,0,0,0,174,13.2,1186.48,0.1343,0.0699,5,10,849.61,1204.91,1425.1
SKU-2532,home,brand_d,budget,0,3,0,0,65,14.09,1842.77,0.0471,0.0674,4,14,1516.56,1819.36,2235.08
SKU-2533,beauty,brand_d,standard,7,2,0,0,8,24.63,711.27,0.1051,0.0444,1,16,517.12,724.96,942.45
SKU-2534,electronics,brand_a,loyal,3,6,1,0,32,17.86,1479.98,0.1041,0.0361,3,29,820.68,1434.52,1643.03
SKU-2535,home,brand_b,budget,21,3,0,0,76,6.8,1981.89,0.0567,0.0455,4,11,1778.08,2087.12,2591.9
SKU-2536,beauty,brand_a,standard,20,1,0,0,15,6.51,2759.35,0.1177,0.0749,4,21,1751.92,2720.24,3536.31
SKU-2537,beauty,brand_d,premium,23,5,1,0,138,20.67,847.45,0.0289,0.0795,9,28,525.43,847.83,1102.18
SKU-2538,grocery,brand_b,standard,21,6,1,0,45,2.43,970.73,0.0632,0.0693,7,23,776.72,944.47,1227.81
SKU-2539,fashion,brand_b,standard,21,5,1,0,100,19.46,1112.02,0.0422,0.0647,3,25,775.29,1098.91,1428.58
SKU-2540,grocery,brand_d,standard,7,6,1,0,179,5.24,980.11,0.0561,0.0525,1,15,812.07,980.4,1094.85
SKU-2541,fashion,brand_c,budget,23,3,0,0,21,24.08,1479.92,0.0527,0.0699,3,20,1210.13,1594.09,2056.79
SKU-2542,fashion,brand_d,standard,0,2,0,0,89,12.84,1920.0,0.0869,0.0388,5,21,1374.25,1937.47,2226.09
SKU-2543,electronics,brand_d,budget,3,4,0,0,23,17.02,1766.21,0.0988,0.0391,5,19,1163.96,1723.37,2045.9
SKU-2544,home,brand_d,premium,7,0,0,0,72,24.6,223.92,0.0961,0.011,3,12,165.66,216.2,259.78
SKU-2545,fashion,brand_a,standard,6,6,1,1,31,10.34,654.93,0.103,0.0306,6,30,455.19,662.09,794.5
SKU-2546,fashion,brand_a,premium,19,5,1,0,172,14.81,419.37,0.0944,0.0403,5,19,277.28,447.06,493.04
SKU-2547,beauty,brand_a,standard,18,2,0,0,40,6.82,468.47,0.0381,0.0754,3,25,299.97,486.56,594.7
SKU-2548,fashion,brand_b,loyal,3,2,0,0,125,12.17,2808.38,0.0255,0.0449,6,12,1855.17,3016.68,2937.01
SKU-2549,fashion,brand_c,premium,11,0,0,0,154,20.36,1491.53,0.0244,0.0494,2,15,981.9,1526.05,1667.02
SKU-2550,electronics,brand_c,premium,2,3,0,0,101,11.25,693.7,0.0868,0.0445,12,18,373.48,744.09,805.7
SKU-2551,fashion,brand_c,standard,23,0,0,0,103,2.19,2662.98,0.0648,0.0264,1,18,2121.76,2570.37,3341.48
SKU-2552,fashion,brand_c,standard,16,1,0,0,127,8.63,1158.69,0.1404,0.0652,4,10,868.04,1230.11,1335.68
SKU-2553,fashion,brand_d,premium,3,2,0,0,59,16.44,2349.38,0.0496,0.0317,3,12,1526.74,2515.68,2660.57
SKU-2554,electronics,brand_c,premium,18,4,0,0,96,1.48,2743.96,0.1227,0.0274,3,17,1505.23,2954.3,3156.81
SKU-2555,beauty,brand_b,premium,7,0,0,0,72,18.11,639.55,0.1145,0.0403,6,15,354.65,678.11,681.52
SKU-2556,grocery,brand_b,budget,5,1,0,0,162,24.5,2218.56,0.1067,0.0437,7,22,1860.39,2152.63,2276.19
SKU-2557,home,brand_d,budget,15,6,1,0,113,9.02,2097.26,0.1427,0.0721,2,25,1735.82,2108.86,2707.98
SKU-2558,beauty,brand_d,budget,5,6,1,0,84,18.55,2413.75,0.1272,0.0179,6,30,1636.45,2372.38,2709.58
SKU-2559,grocery,brand_d,budget,9,3,0,1,156,15.62,1527.56,0.1445,0.0182,2,31,1365.92,1490.73,1802.68
SKU-2560,grocery,brand_c,premium,21,1,0,0,97,16.69,2076.15,0.1064,0.0633,10,18,1634.54,2236.17,2768.99
SKU-2561,home,brand_d,standard,8,5,1,0,84,16.98,1742.94,0.0604,0.0715,8,31,1396.13,1879.09,2247.24
SKU-2562,grocery,brand_b,standard,3,1,0,0,50,14.86,452.35,0.0188,0.0552,2,16,375.13,452.93,534.46
SKU-2563,grocery,brand_a,budget,13,6,1,0,130,18.96,1363.5,0.0599,0.0532,6,24,1154.18,1325.82,1477.03
SKU-2564,beauty,brand_c,premium,3,0,0,0,51,16.78,2222.41,0.0985,0.0559,4,13,1303.66,2315.64,2589.52
SKU-2565,home,brand_a,budget,19,2,0,1,154,15.3,2350.94,0.1165,0.0721,4,20,2031.62,2517.65,3153.09
SKU-2566,electronics,brand_c,budget,17,2,0,0,109,6.96,2893.42,0.061,0.0538,2,21,1925.36,2942.33,3380.33
SKU-2567,electronics,brand_d,premium,10,5,1,1,66,25.54,1999.72,0.1019,0.0677,5,31,1122.25,2055.14,2671.68
SKU-2568,home,brand_a,premium,12,6,1,0,16,6.81,1854.47,0.0842,0.0789,3,25,1269.06,1940.24,2522.31
SKU-2569,home,brand_c,budget,0,5,1,0,87,3.94,2154.81,0.0299,0.0677,9,19,1680.75,2299.0,2589.31
SKU-2570,fashion,brand_d,budget,15,1,0,0,138,20.35,2303.92,0.0512,0.0275,6,17,1866.57,2355.71,2511.03
SKU-2571,home,brand_c,standard,18,1,0,1,131,4.41,1707.19,0.1121,0.0707,6,33,1284.33,1744.06,2137.82
SKU-2572,home,brand_c,standard,21,0,0,0,94,7.03,400.6,0.1154,0.0733,8,8,313.05,406.9,503.49
SKU-2573,grocery,brand_d,budget,17,0,0,1,148,24.45,868.07,0.0645,0.05,4,26,795.99,873.18,1121.02
SKU-2574,electronics,brand_d,standard,6,1,0,0,99,13.1,3285.5,0.0884,0.0544,7,22,2162.4,3314.07,4140.4
SKU-2575,electronics,brand_a,standard,12,0,0,0,66,18.87,2299.54,0.1292,0.0693,2,15,1588.11,2333.73,2930.11
SKU-2576,beauty,brand_d,standard,7,1,0,0,7,11.48,2028.54,0.1215,0.0349,4,11,1443.91,1968.7,2559.31
SKU-2577,grocery,brand_d,premium,14,5,1,0,144,18.44,300.74,0.1317,0.0754,4,30,205.3,306.69,356.72
SKU-2578,grocery,brand_a,premium,20,1,0,0,13,23.64,621.0,0.0922,0.0369,5,18,428.7,666.48,776.29
SKU-2579,grocery,brand_c,budget,8,6,1,1,142,14.89,1939.97,0.1363,0.0551,6,32,1613.93,1920.39,2274.99
SKU-2580,grocery,brand_d,budget,19,1,0,0,107,17.55,1592.29,0.147,0.0365,2,20,1382.0,1714.79,1915.94
SKU-2581,fashion,brand_d,budget,2,2,0,1,34,2.95,2074.21,0.1063,0.0272,3,37,1713.76,2124.64,2762.03
SKU-2582,fashion,brand_d,budget,17,4,0,0,88,7.25,233.87,0.1238,0.0647,6,24,187.01,237.72,302.0
SKU-2583,fashion,brand_d,standard,19,3,0,0,117,17.92,1636.87,0.1451,0.0778,1,20,1183.0,1686.5,2106.8
SKU-2584,home,brand_a,budget,18,1,0,0,66,2.14,2123.92,0.0136,0.0433,3,20,1709.34,2209.56,2529.76
SKU-2585,grocery,brand_b,premium,9,1,0,0,174,15.3,1354.63,0.1133,0.0162,4,15,934.53,1456.81,1316.22
SKU-2586,fashion,brand_a,premium,17,1,0,1,14,21.85,2900.39,0.0277,0.0496,5,18,1951.58,2834.76,3685.19
SKU-2587,home,brand_a,premium,23,5,1,0,57,25.93,283.79,0.0284,0.0422,2,18,184.55,287.84,345.87
SKU-2588,fashion,brand_b,standard,1,4,0,0,87,19.22,2571.96,0.0255,0.0174,3,15,1798.95,2702.24,2728.59
SKU-2589,electronics,brand_d,premium,23,0,0,0,88,26.38,3729.51,0.1228,0.0315,6,18,1974.62,3977.59,4223.14
SKU-2590,electronics,brand_c,standard,8,1,0,0,167,25.54,394.34,0.101,0.0733,5,23,246.86,412.67,456.91
SKU-2591,electronics,brand_d,premium,7,0,0,1,57,12.35,2312.03,0.0313,0.0602,9,25,1243.09,2401.21,2899.25
SKU-2592,grocery,brand_c,budget,2,5,1,0,12,20.29,882.61,0.0209,0.0656,5,22,803.01,856.65,1113.64
SKU-2593,fashion,brand_b,loyal,4,6,1,0,129,10.96,1265.04,0.0399,0.0411,4,23,806.79,1293.45,1322.7
SKU-2594,grocery,brand_b,standard,12,0,0,0,163,3.62,797.75,0.0526,0.0601,2,23,679.83,818.87,930.8
SKU-2595,beauty,brand_d,standard,18,2,0,0,11,7.67,1111.17,0.0322,0.0636,4,19,714.94,1136.2,1477.06
SKU-2596,electronics,brand_b,standard,17,6,1,0,133,17.95,435.72,0.101,0.069,1,19,283.16,421.12,516.24
SKU-2597,electronics,brand_b,budget,18,3,0,0,162,12.35,359.3,0.0726,0.0457,3,21,227.56,374.91,388.99
SKU-2598,grocery,brand_d,loyal,17,3,0,0,109,15.55,1342.84,0.1028,0.0537,4,20,1010.81,1438.67,1564.26
SKU-2599,fashion,brand_b,standard,0,3,0,0,102,11.06,2286.75,0.1053,0.0639,3,18,1660.53,2266.37,2702.9
SKU-2600,grocery,brand_d,loyal,10,1,0,0,112,9.91,854.89,0.1123,0.0592,8,13,703.34,894.48,1047.75
SKU-2601,electronics,brand_d,loyal,12,1,0,0,73,3.9,2465.08,0.0335,0.0569,4,20,1419.9,2625.34,2829.92
SKU-2602,beauty,brand_a,standard,1,2,0,0,170,7.65,1313.15,0.0592,0.0141,4,16,921.56,1414.06,1388.56
SKU-2603,grocery,brand_c,premium,6,4,0,0,49,13.58,1716.79,0.0199,0.0684,4,15,1244.29,1728.57,2112.36
SKU-2604,electronics,brand_a,loyal,6,5,1,0,109,5.01,2686.28,0.1102,0.0236,10,20,1557.75,2775.77,3124.84
SKU-2605,fashion,brand_d,budget,1,6,1,0,113,18.35,1139.49,0.0568,0.0365,4,32,825.91,1174.82,1316.62
SKU-2606,grocery,brand_a,standard,10,4,0,0,18,16.35,829.86,0.0698,0.0333,4,23,744.59,865.22,1124.79
SKU-2607,fashion,brand_d,standard,10,3,0,0,65,8.94,2656.23,0.0877,0.0322,4,18,1877.32,2679.47,2815.55
SKU-2608,fashion,brand_d,standard,13,2,0,0,164,20.39,1487.37,0.021,0.0631,1,13,1028.32,1544.2,1516.85
SKU-2609,fashion,brand_c,premium,3,1,0,1,160,5.84,2471.21,0.0868,0.0646,7,25,1568.36,2514.04,3125.4
SKU-2610,fashion,brand_a,standard,23,4,0,1,147,3.19,1574.84,0.0999,0.0687,9,36,1120.2,1606.46,2036.98
SKU-2611,beauty,brand_b,premium,6,5,1,0,129,21.91,1433.21,0.0701,0.0371,10,21,785.82,1422.19,1469.34
SKU-2612,beauty,brand_b,premium,14,5,1,0,118,18.35,696.42,0.1147,0.0242,5,25,396.23,678.0,789.56
SKU-2613,fashion,brand_d,standard,13,2,0,1,62,4.44,1685.11,0.0751,0.0676,7,27,1225.61,1811.62,2240.5
SKU-2614,grocery,brand_d,premium,0,3,0,0,57,12.67,2103.45,0.0276,0.0313,3,16,1557.34,2246.56,2348.15
SKU-2615,electronics,brand_c,loyal,5,5,1,0,177,6.14,2967.31,0.059,0.0794,8,15,1721.75,2907.07,3540.7
SKU-2616,electronics,brand_a,standard,16,1,0,0,63,14.29,975.26,0.0915,0.0683,6,14,608.75,1050.36,1116.14
SKU-2617,home,brand_c,standard,8,6,1,1,166,5.03,1344.91,0.1448,0.0737,6,33,1031.41,1341.43,1716.07
SKU-2618,grocery,brand_d,premium,7,1,0,0,11,27.46,2135.33,0.0332,0.0465,4,18,1533.68,2200.99,2691.75
SKU-2619,electronics,brand_c,standard,17,5,1,0,51,12.84,2094.19,0.0207,0.0179,3,19,1275.34,2141.66,2281.17
SKU-2620,electronics,brand_d,budget,19,5,1,0,38,2.7,2934.46,0.0831,0.0646,7,20,2121.25,3055.79,3972.53
SKU-2621,home,brand_a,loyal,19,5,1,1,33,23.1,2234.1,0.0267,0.0563,7,30,1592.79,2388.57,3029.84
SKU-2622,grocery,brand_c,budget,10,1,0,0,73,26.95,276.15,0.1315,0.0657,3,17,255.03,273.8,345.96
SKU-2623,electronics,brand_a,budget,11,6,1,0,97,20.62,2323.52,0.0151,0.0455,11,16,1632.98,2366.95,2861.62
SKU-2624,fashion,brand_c,loyal,16,5,1,0,66,3.15,1696.52,0.0482,0.0664,6,31,1084.61,1755.57,2033.83
SKU-2625,beauty,brand_c,standard,14,6,1,1,110,26.98,2531.75,0.1133,0.0104,7,36,1712.27,2721.58,3299.72
SKU-2626,fashion,brand_b,standard,8,4,0,1,179,13.11,251.52,0.0729,0.0719,7,16,199.05,248.45,322.98
SKU-2627,electronics,brand_d,standard,7,6,1,0,73,23.65,2933.09,0.077,0.0537,4,32,1752.87,2987.02,3548.3
SKU-2628,electronics,brand_d,budget,23,1,0,0,133,11.31,898.7,0.1496,0.0206,3,16,639.59,890.1,1028.14
SKU-2629,fashion,brand_b,budget,21,3,0,0,97,3.52,443.4,0.0695,0.0522,4,21,321.3,463.71,518.94
SKU-2630,home,brand_b,loyal,7,0,0,0,172,10.09,595.0,0.1292,0.0635,8,26,424.45,592.43,679.35
SKU-2631,grocery,brand_a,budget,1,1,0,0,61,27.83,2438.99,0.1011,0.0207,5,24,2128.3,2513.63,2743.89
SKU-2632,beauty,brand_a,budget,22,0,0,0,28,2.15,1558.68,0.1428,0.015,6,27,1055.24,1548.87,1782.88
SKU-2633,beauty,brand_b,premium,2,6,1,0,96,16.47,2148.34,0.0378,0.0777,3,13,1240.03,2262.13,2725.06
SKU-2634,grocery,brand_b,loyal,5,1,0,0,44,21.71,1296.02,0.0899,0.035,6,23,1072.73,1346.16,1603.8
SKU-2635,fashion,brand_d,premium,0,0,0,0,146,7.38,1073.27,0.0337,0.0274,8,18,653.53,1062.33,1087.38
SKU-2636,fashion,brand_d,budget,18,0,0,0,33,12.23,2344.94,0.0373,0.0206,3,24,1848.79,2517.56,2730.93
SKU-2637,grocery,brand_a,standard,2,4,0,0,15,24.09,2044.34,0.0447,0.0408,4,24,1761.56,2166.36,2657.44
SKU-2638,fashion,brand_a,loyal,7,6,1,0,134,9.82,803.25,0.1477,0.0197,2,21,542.04,861.66,868.98
SKU-2639,beauty,brand_c,premium,15,4,0,0,92,14.91,2141.6,0.1437,0.0699,5,16,1195.0,2212.46,2588.85
SKU-2640,beauty,brand_b,premium,1,5,1,0,40,24.84,875.68,0.1349,0.0317,3,16,546.21,945.73,1090.15
SKU-2641,electronics,brand_c,standard,23,2,0,0,23,15.74,1075.69,0.0661,0.024,5,19,656.86,1057.07,1189.19
SKU-2642,home,brand_b,premium,18,1,0,0,112,15.12,959.78,0.1247,0.0288,3,22,684.29,925.61,1180.83
SKU-2643,electronics,brand_b,loyal,14,1,0,0,102,11.01,1314.43,0.0113,0.0363,2,17,835.53,1385.58,1621.12
SKU-2644,electronics,brand_b,standard,13,5,1,0,92,20.05,2898.34,0.0923,0.0376,5,21,1924.73,2985.75,3645.57
SKU-2645,home,brand_c,standard,6,1,0,0,49,27.12,1352.27,0.067,0.0423,2,19,1153.58,1347.31,1648.06
SKU-2646,fashion,brand_a,budget,14,3,0,0,101,9.2,879.84,0.1432,0.0574,5,20,687.0,849.15,1039.14
SKU-2647,beauty,brand_d,premium,19,0,0,0,162,10.87,3274.04,0.052,0.0704,3,24,2017.68,3212.93,4176.81
SKU-2648,grocery,brand_b,budget,12,0,0,1,6,7.61,1145.73,0.1346,0.0678,5,29,954.9,1114.99,1449.49
SKU-2649,grocery,brand_a,standard,8,6,1,0,164,9.42,371.77,0.147,0.0615,6,23,341.22,394.32,470.9
SKU-2650,fashion,brand_c,standard,7,2,0,0,81,4.64,1664.94,0.1461,0.0107,4,14,1287.16,1636.76,1897.56
SKU-2651,fashion,brand_a,premium,14,3,0,0,64,7.51,2170.15,0.144,0.0191,2,17,1301.99,2274.69,2288.82
SKU-2652,fashion,brand_c,standard,21,2,0,0,59,27.28,1350.41,0.1201,0.0235,3,16,996.62,1310.62,1567.91
